Index,pizza,egg-tomato,bean,Fish in oil,coca_cola,humberger,franch_frise,dessert,family_portrait_package,dumplings,营业额,净利润,成本
8717,396,674,252,57,649,771,727,590,2,30,33749,10945.8,22803.2
8718,164,894,480,89,521,650,543,535,11,10,31666,10492.3,21173.7
8719,297,890,318,66,629,877,844,654,14,11,36896,12053.9,24842.1
8720,421,875,550,36,525,500,488,577,82,23,36881,12219.1,24661.9
8721,204,415,410,49,733,993,847,589,41,13,33512,10807.4,22704.6
8722,430,483,599,72,640,730,646,600,7,22,34499,11245.7,23253.3
8723,321,922,429,130,571,650,605,561,47,9,38676,12770,25906
8724,110,872,628,20,399,517,572,362,26,28,26854,9075.6,17778.4
8725,245,692,206,95,541,704,661,579,57,6,34303,11171.5,23131.5
8726,415,424,433,71,641,772,721,672,83,21,38773,12564.2,26208.8
8727,331,447,311,86,718,985,946,722,48,8,38927,12502.2,26424.8
8728,400,438,673,24,740,886,810,663,32,22,36355,11793.4,24561.6
8729,150,725,498,79,353,430,366,324,3,11,24093,8107.4,15985.6
8730,152,884,519,37,437,654,776,481,68,9,33172,11046.1,22125.9
8731,154,638,468,128,512,743,628,527,49,23,34798,11484.2,23313.8
8732,176,755,348,23,501,663,729,398,26,17,27954,9225.7,18728.3
8733,425,482,329,86,758,970,849,777,94,15,43561,14041.5,29519.5
8734,437,532,445,31,802,980,1002,671,66,7,40450,13049.1,27400.9
8735,113,641,671,134,544,689,791,483,14,6,33225,10962.4,22262.6
8736,418,452,292,115,656,753,799,665,28,19,37379,12024.7,25354.3
8737,127,663,306,24,721,975,1071,548,28,12,32685,10556,22129
8738,340,933,543,102,634,783,755,595,41,20,40690,13442.9,27247.1
8739,247,454,275,136,573,692,759,550,46,9,34378,11114.9,23263.1
8740,211,815,538,50,498,647,536,476,74,27,33699,11236.9,22462.1
8741,452,948,280,27,677,727,840,593,12,22,36403,11871.8,24531.2
8742,448,683,616,87,579,662,674,625,41,13,38599,12680.6,25918.4
8743,486,675,587,90,773,913,812,765,14,20,42299,13752.6,28546.4
8744,370,975,582,147,638,827,731,778,7,9,43411,14276.4,29134.6
8745,442,748,490,148,686,739,589,777,50,21,43768,14285.3,29482.7
8746,201,977,482,103,531,678,725,529,58,10,37509,12444.4,25064.6
8747,431,678,298,140,734,851,886,740,70,15,45049,14583.5,30465.5
8748,451,778,323,140,545,482,475,578,64,18,38777,12720.2,26056.8
8749,222,504,519,135,544,629,741,536,96,14,37847,12394.4,25452.6
8750,337,686,447,54,427,449,434,532,52,28,31384,10369.6,21014.4
8751,196,598,226,130,437,489,613,431,82,29,33023,10841.7,22181.3
8752,500,920,343,142,843,984,912,897,20,15,48419,15675.3,32743.7
8753,290,523,260,146,438,447,336,543,33,29,31048,10145.4,20902.6
8754,440,791,604,56,719,746,727,689,67,26,41739,13670.7,28068.3
8755,376,997,543,74,702,923,912,754,40,22,44198,14515.8,29682.2
8756,184,875,349,100,512,724,634,528,58,8,35289,11666.4,23622.6
8757,232,720,423,98,697,973,900,701,34,29,39890,13000.7,26889.3
8758,159,462,254,85,458,661,750,445,71,29,31086,10156.6,20929.4
8759,177,656,488,147,579,798,864,657,88,30,42009,13772.2,28236.8
8760,310,517,214,142,682,785,842,626,98,13,41160,13291.3,27868.7
8761,430,721,424,71,476,520,439,531,34,8,32749,10794,21955
8762,189,625,492,104,628,766,756,522,83,21,37400,12272.4,25127.6
8763,192,696,265,120,685,933,819,655,87,28,41081,13382.1,27698.9
8764,421,416,524,48,710,787,763,661,92,18,39108,12662,26446
8765,115,743,596,65,492,582,495,361,60,14,29590,9902.6,19687.4
8766,404,898,246,47,490,488,372,510,29,18,31011,10231.5,20779.5
8767,316,850,407,111,547,688,615,658,98,10,41271,13584,27687
8768,226,852,429,132,483,522,568,558,15,17,33745,11133.6,22611.4
8769,134,589,371,54,669,920,842,510,24,19,31549,10263.5,21285.5
8770,149,462,266,45,644,809,804,479,83,8,31541,10191.5,21349.5
8771,430,823,325,64,713,851,864,740,56,22,42105,13681.4,28423.6
8772,116,909,482,32,548,739,727,469,6,25,29804,9897.9,19906.1
8773,437,712,513,87,593,551,600,580,16,10,34985,11444.8,23540.2
8774,340,926,413,119,533,674,755,636,80,18,42297,13947,28350
8775,134,703,458,43,674,966,978,549,39,25,34988,11446.8,23541.2
8776,443,625,607,106,657,766,795,750,55,21,42852,13976.6,28875.4
8777,430,712,698,138,501,548,594,704,79,6,42545,14022.3,28522.7
8778,120,754,538,56,570,756,608,451,1,24,28956,9605.1,19350.9
8779,396,811,419,73,668,775,636,693,76,9,40652,13291.7,27360.3
8780,392,494,346,150,644,793,780,710,89,29,43578,14141.2,29436.8
8781,356,636,566,77,558,611,725,535,14,16,33650,11034,22616
8782,353,540,262,142,697,909,872,694,59,28,42175,13644.1,28530.9
8783,497,553,364,67,695,694,648,628,2,17,34434,11105.1,23328.9
8784,487,604,273,113,811,895,998,758,75,25,45928,14788.2,31139.8
8785,361,650,422,76,638,735,670,617,100,30,40064,13109.8,26954.2
8786,322,977,238,142,514,635,523,655,12,10,36887,12120,24767
8787,261,550,256,61,476,634,609,553,60,17,31363,10217.3,21145.7
8788,134,876,506,34,635,866,702,527,68,24,35167,11647.6,23519.4
8789,107,616,488,79,556,888,954,491,29,30,33598,11053.7,22544.3
8790,287,471,363,99,741,897,934,650,47,26,38429,12383.5,26045.5
8791,344,553,286,50,622,710,774,520,58,23,33975,11022.1,22952.9
8792,347,826,226,40,622,645,625,500,43,15,32803,10714.8,22088.2
8793,110,857,385,90,346,486,445,423,74,16,30577,10242.6,20334.4
8794,198,638,581,67,635,841,685,607,43,16,34924,11453.9,23470.1
8795,368,975,276,36,538,490,423,505,58,15,32751,10813.1,21937.9
8796,480,742,479,137,564,484,399,618,42,9,38047,12486.9,25560.1
8797,309,589,414,96,732,999,1046,695,46,19,41371,13399.3,27971.7
8798,359,852,263,47,761,983,822,658,72,21,41092,13392.9,27699.1
8799,367,714,349,40,529,636,562,547,4,17,30368,9943.3,20424.7
8800,433,817,372,115,781,997,1000,828,50,7,46771,15157.9,31613.1
8801,216,980,370,79,646,791,663,505,4,9,33481,11041.7,22439.3
8802,423,946,612,106,566,567,571,677,57,13,41289,13641.6,27647.4
8803,414,648,428,120,794,929,893,714,82,18,45595,14801.2,30793.8
8804,454,780,504,124,715,826,727,774,13,21,42542,13865.6,28676.4
8805,409,792,331,24,784,884,981,674,8,12,37184,11992.4,25191.6
8806,413,689,644,58,602,747,624,643,64,30,39328,12965.6,26362.4
8807,380,643,619,124,619,755,769,729,0,16,39029,12734.2,26294.8
8808,463,796,643,63,560,586,586,668,67,15,39662,13073.8,26588.2
8809,193,963,438,117,757,985,1009,699,86,25,45977,15066.7,30910.3
8810,197,812,207,78,454,543,505,413,5,8,26841,8846.9,17994.1
8811,445,808,354,103,529,495,587,577,74,10,38470,12622.8,25847.2
8812,158,636,530,116,446,646,653,529,60,15,34311,11343.1,22967.9
8813,237,568,667,147,513,703,723,658,28,18,37573,12343.4,25229.6
8814,121,853,538,92,568,748,601,525,10,23,32512,10784.9,21727.1
8815,476,815,308,23,538,529,624,540,29,25,33103,10844.8,22258.2
8816,223,586,296,148,620,748,822,593,3,30,35175,11397.3,23777.7
8817,303,691,482,86,741,935,1029,706,3,21,39138,12681.6,26456.4
8818,266,908,375,22,574,704,557,557,28,15,31740,10462.7,21277.3
8819,235,424,498,147,728,999,1096,730,29,28,41569,13418.5,28150.5
8820,324,463,451,31,665,810,710,553,88,21,35382,11515.1,23866.9
8821,451,778,394,36,755,880,758,706,30,15,38787,12593.7,26193.3
8822,452,486,209,122,585,546,683,603,79,12,37838,12206.3,25631.7
8823,354,881,584,45,674,805,758,596,53,12,38890,12813.7,26076.3
8824,257,730,533,76,721,967,864,645,67,12,40580,13279.7,27300.3
8825,405,996,244,67,642,639,641,661,34,21,37714,12316.5,25397.5
8826,275,964,312,117,589,826,876,651,79,30,43429,14290.3,29138.7
8827,392,447,301,78,583,701,775,643,30,12,34295,11037.6,23257.4
8828,206,483,616,30,517,689,580,493,32,18,28546,9400.2,19145.8
8829,478,993,207,142,796,917,950,804,18,23,46797,15173.9,31623.1
8830,374,546,370,45,502,511,631,515,10,28,29264,9524.8,19739.2
8831,281,514,342,121,629,727,717,652,49,8,36354,11745.1,24608.9
8832,170,629,287,93,449,478,417,400,84,30,30139,9958,20181
8833,431,706,337,67,709,869,964,678,44,6,40313,13050.8,27262.2
8834,204,683,358,149,544,722,602,646,82,29,39374,12916.5,26457.5
8835,258,615,340,138,631,724,698,604,87,19,39486,12867.2,26618.8
8836,380,588,592,115,736,945,934,718,9,7,40871,13266.4,27604.6
8837,320,541,472,54,619,672,792,595,6,18,32051,10373,21678
8838,458,893,488,120,756,945,938,823,87,15,50076,16354.2,33721.8
8839,295,583,698,124,546,738,851,670,37,5,39060,12800,26260
8840,408,413,578,31,517,430,310,504,90,20,30970,10163,20807
8841,464,422,275,130,754,808,833,795,88,23,44198,14175.9,30022.1
8842,143,755,226,105,557,815,754,535,32,25,33871,11095.5,22775.5
8843,349,788,302,82,795,963,980,748,89,10,44677,14465.7,30211.3
8844,344,863,441,140,630,729,835,698,50,29,43293,14181.1,29111.9
8845,404,548,615,48,799,916,763,735,19,9,37779,12213.4,25565.6
8846,444,562,578,84,696,700,757,706,88,12,41868,13604.2,28263.8
8847,296,646,233,73,731,997,820,642,0,27,35353,11426.1,23926.9
8848,163,928,419,96,535,662,781,481,97,14,38051,12606.1,25444.9
8849,352,679,268,71,558,701,790,624,30,26,35302,11476.2,23825.8
8850,155,786,688,57,484,592,707,365,80,16,33210,11122.6,22087.4
8851,164,728,611,120,464,609,540,508,4,14,31352,10417.2,20934.8
8852,344,614,282,41,595,697,653,583,95,11,35568,11569.2,23998.8
8853,224,574,426,70,494,577,572,490,73,12,31667,10395.3,21271.7
8854,149,456,311,113,535,774,741,564,51,7,32793,10638.8,22154.2
8855,441,893,399,77,813,921,950,796,38,9,44230,14332.9,29897.1
8856,212,749,483,40,574,769,735,500,30,28,32454,10709.6,21744.4
8857,154,447,542,30,491,740,598,485,67,29,29764,9816.6,19947.4
8858,248,945,254,27,625,769,633,563,95,18,36483,11998.3,24484.7
8859,251,446,319,59,570,661,705,516,8,19,28325,9135.7,19189.3
8860,402,883,244,96,714,912,774,787,67,23,44227,14393.2,29833.8
8861,381,959,508,91,455,533,512,600,93,5,39729,13199.4,26529.6
8862,291,799,558,35,736,871,765,645,48,28,38063,12470.6,25592.4
8863,372,456,486,46,647,674,586,574,43,12,32485,10530.1,21954.9
8864,430,878,619,124,728,765,820,666,66,25,45821,15057.5,30763.5
8865,163,694,442,60,513,584,570,387,78,21,30957,10259.9,20697.1
8866,413,804,628,74,537,598,644,563,42,13,37201,12306.3,24894.7
8867,377,527,454,96,711,915,892,701,82,22,42755,13880.2,28874.8
8868,390,489,371,85,612,690,785,608,38,9,35363,11425.5,23937.5
8869,350,902,265,59,607,748,804,559,14,11,35048,11461.7,23586.3
8870,116,709,240,125,724,992,1079,663,32,23,38980,12599.5,26380.5
8871,319,425,676,89,646,867,907,628,30,24,37735,12302.4,25432.6
8872,340,647,583,41,800,986,965,642,3,24,37418,12155.5,25262.5
8873,339,716,220,26,782,974,844,714,85,20,39961,12908.1,27052.9
8874,239,455,352,132,471,642,549,605,8,30,31510,10260.8,21249.2
8875,432,476,657,92,511,483,506,597,50,17,35026,11481.5,23544.5
8876,383,659,656,32,733,806,759,576,7,5,34443,11241.8,23201.2
8877,165,405,406,88,474,643,767,423,29,9,28403,9260.2,19142.8
8878,116,640,364,144,606,955,783,681,33,6,37259,12137.3,25121.7
8879,418,761,513,78,707,910,906,683,91,17,44961,14717.4,30243.6
8880,144,496,695,89,413,599,466,495,65,22,31194,10383.3,20810.7
8881,101,649,513,129,441,658,588,475,29,13,31343,10393.2,20949.8
8882,173,476,355,87,629,939,1013,617,23,8,34367,11086.1,23280.9
8883,121,822,251,124,423,467,560,370,40,11,29463,9758.1,19704.9
8884,338,686,685,83,754,910,1019,735,58,29,44019,14364.1,29654.9
8885,241,401,578,94,591,723,726,546,52,18,34131,11132.4,22998.6
8886,147,910,343,99,353,478,503,443,83,6,32496,10848.5,21647.5
8887,222,940,514,139,427,587,634,499,66,28,38499,12865,25634
8888,423,871,506,100,694,907,887,720,12,21,42601,13947.1,28653.9
8889,295,414,577,150,500,652,525,678,74,27,38441,12591.5,25849.5
8890,353,731,609,146,738,987,967,807,93,10,49437,16148.1,33288.9
8891,329,782,433,63,607,628,573,557,4,9,31909,10442.9,21466.1
8892,381,829,222,143,587,610,687,617,27,22,38419,12527.9,25891.1
8893,340,877,612,67,810,961,864,735,79,27,45247,14825.2,30421.8
8894,481,758,515,36,694,696,671,588,35,6,36538,11937.1,24600.9
8895,154,586,601,30,663,997,876,584,60,12,35245,11547.8,23697.2
8896,183,432,331,114,677,950,934,578,32,27,35690,11536.3,24153.7
8897,475,653,309,35,536,486,415,510,85,24,33695,11044.3,22650.7
8898,164,433,371,81,730,955,946,565,41,23,34670,11181.4,23488.6
8899,214,604,559,150,583,708,717,598,90,19,40345,13247.3,27097.7
8900,374,427,543,24,660,813,703,623,8,18,31926,10333.2,21592.8
8901,380,685,698,43,437,463,486,476,11,28,30283,10096.3,20186.7
8902,156,597,386,34,514,775,651,417,24,27,27794,9169.9,18624.1
8903,380,717,633,71,580,706,663,574,82,13,39329,12988.3,26340.7
8904,273,467,598,74,547,723,576,619,56,5,33892,11086.1,22805.9
8905,292,928,604,130,732,934,767,652,4,13,41139,13546.5,27592.5
8906,260,749,309,132,544,602,684,584,8,26,34385,11228.4,23156.6
8907,423,970,628,140,781,950,855,765,52,26,49088,16136.6,32951.4
8908,496,446,426,149,813,950,784,858,31,29,44855,14428.6,30426.4
8909,163,538,568,68,403,510,415,364,90,13,29155,9732.5,19422.5
8910,365,899,588,121,808,959,969,759,58,22,47595,15565.4,32029.6
8911,133,626,365,85,568,880,782,598,91,17,36960,12101.6,24858.4
8912,220,534,247,44,409,447,385,428,70,11,26112,8555.9,17556.1
8913,355,661,229,102,640,775,711,646,13,18,35695,11551.7,24143.3
8914,177,856,523,75,710,914,983,557,47,17,38708,12711.8,25996.2
8915,489,935,225,94,646,708,797,664,81,26,43938,14360.7,29577.3
8916,277,815,498,76,731,884,900,628,37,12,39140,12785.1,26354.9
8917,377,888,590,80,466,559,686,583,32,29,37263,12370.3,24892.7
8918,174,727,505,110,729,997,1016,672,80,22,43161,14100.6,29060.4
8919,274,888,351,130,729,929,832,707,12,22,40905,13339.6,27565.4
8920,153,493,553,77,647,959,1062,593,1,9,33744,10945,22799
8921,263,469,277,73,531,613,512,558,96,25,33196,10800.7,22395.3
8922,189,532,545,135,495,712,699,552,20,28,34046,11198.6,22847.4
8923,274,728,433,65,577,751,838,583,44,18,35944,11769.8,24174.2
8924,377,938,241,96,654,847,878,689,48,17,42010,13712.3,28297.7
8925,376,923,280,110,648,706,570,624,87,20,41546,13637.5,27908.5
8926,346,575,236,35,690,893,979,698,8,15,34619,11082.9,23536.1
8927,414,647,311,138,595,655,589,637,64,26,39891,13014,26877
8928,297,912,391,129,714,977,906,761,58,7,45105,14731.3,30373.7
8929,201,762,292,89,618,780,656,535,70,21,35845,11753.7,24091.3
8930,441,934,463,132,772,965,789,773,52,23,47560,15575.5,31984.5
8931,115,582,497,66,619,895,848,580,90,11,36385,11902.7,24482.3
8932,134,891,441,79,648,888,977,596,1,8,35170,11510.5,23659.5
8933,160,612,699,106,465,676,755,465,89,11,36349,12081.8,24267.2
8934,188,709,232,112,366,460,568,461,30,29,29609,9761.9,19847.1
8935,446,860,572,118,801,875,844,780,30,20,45452,14821.6,30630.4
8936,414,925,272,67,693,895,958,668,66,10,42875,13987,28888
8937,176,755,253,110,402,567,663,537,68,8,33594,11044.6,22549.4
8938,222,689,321,79,553,713,694,488,63,17,33843,11105,22738
8939,437,946,276,22,530,438,487,529,66,25,33914,11168.1,22745.9
8940,370,714,461,37,451,480,467,476,42,17,30436,10071.7,20364.3
8941,337,862,296,56,466,472,565,460,77,19,33660,11126.4,22533.6
8942,268,575,418,94,535,583,722,544,62,10,34284,11179.6,23104.4
8943,101,996,579,57,446,619,577,401,46,17,31247,10534.1,20712.9
8944,396,671,634,72,725,882,936,650,87,20,43809,14339.5,29469.5
8945,460,431,537,130,719,876,777,731,15,29,40855,13230.4,27624.6
8946,229,717,490,35,674,945,997,647,32,12,36489,11886.2,24602.8
8947,369,702,306,115,618,774,649,678,25,8,37484,12187.3,25296.7
8948,203,743,513,22,571,821,804,496,7,16,30658,10106.7,20551.3
8949,447,925,528,65,676,809,835,670,37,24,41913,13772.1,28140.9
8950,286,800,677,32,538,690,696,490,46,30,34573,11516,23057
8951,283,896,645,92,526,579,462,469,10,19,33002,11031.9,21970.1
8952,332,425,356,46,440,473,571,477,0,10,25347,8213.2,17133.8
8953,291,806,542,90,391,430,422,504,51,22,32924,10982.1,21941.9
8954,399,969,584,116,452,458,439,518,18,12,35645,11901.6,23743.4
8955,277,894,390,71,476,451,469,502,69,27,33656,11159.2,22496.8
8956,303,596,632,25,603,794,897,563,47,14,35109,11504.9,23604.1
8957,303,974,364,30,472,473,505,460,13,20,29198,9698.1,19499.9
8958,424,639,276,24,492,452,377,546,35,25,29049,9478.4,19570.6
8959,308,564,426,44,477,616,570,484,53,24,31015,10207.9,20807.1
8960,478,961,543,51,612,695,668,650,12,17,38266,12614.1,25651.9
8961,345,995,527,102,736,941,774,768,30,7,43422,14238.5,29183.5
8962,154,492,586,145,552,807,734,653,0,17,34433,11243.5,23189.5
8963,249,421,423,79,599,843,763,575,69,5,34946,11352.8,23593.2
8964,131,967,217,80,611,858,939,523,100,8,39121,12855.4,26265.6
8965,353,406,679,36,596,642,629,525,70,18,33446,10948.4,22497.6
8966,144,950,281,87,596,908,938,613,87,11,40347,13255.2,27091.8
8967,110,589,557,101,741,999,1050,543,51,10,37886,12351.7,25534.3
8968,118,815,274,50,568,840,741,443,41,23,31415,10364,21051
8969,130,513,352,148,390,535,495,452,69,21,31490,10386.8,21103.2
8970,428,494,256,105,680,815,862,726,30,10,38584,12376.4,26207.6
8971,147,551,439,22,671,977,995,488,46,5,32313,10512.5,21800.5
8972,354,741,425,21,643,845,840,623,57,7,36931,12055,24876
8973,347,429,615,33,608,664,675,496,7,8,29317,9542.5,19774.5
8974,324,659,634,109,391,463,521,571,30,23,33864,11227.9,22636.1
8975,287,602,349,118,537,635,765,558,61,21,36549,11928.4,24620.6
8976,115,980,438,84,604,883,980,507,68,13,38799,12837.1,25961.9
8977,338,575,379,69,757,991,977,655,77,12,41104,13309.9,27794.1
8978,421,672,338,37,656,789,714,668,44,10,36343,11786.4,24556.6
8979,112,420,653,91,506,624,574,405,48,23,29231,9665.1,19565.9
8980,318,858,341,58,626,707,768,628,0,6,33838,11009.6,22828.4
8981,408,746,539,44,546,637,642,630,44,6,35738,11732.4,24005.6
8982,225,767,299,69,515,700,564,464,73,23,33481,11069,22412
8983,221,821,256,20,426,593,589,449,71,15,30069,9954.6,20114.4
8984,307,918,316,135,744,965,822,763,50,13,44430,14482.7,29947.3
8985,366,474,212,116,702,805,889,686,76,24,40601,13049.6,27551.4
8986,447,993,214,92,730,826,814,687,15,23,41122,13389,27733
8987,262,603,643,41,725,957,1037,573,89,21,40411,13229.4,27181.6
8988,370,731,221,46,603,770,625,639,48,13,35073,11407.5,23665.5
8989,245,719,262,59,562,639,552,551,70,13,32810,10717.7,22092.3
8990,472,532,473,59,689,735,858,647,12,16,36346,11734.8,24611.2
8991,236,913,214,123,518,601,676,592,4,18,33940,11106.8,22833.2
8992,429,518,453,22,627,772,649,660,5,11,32222,10424.4,21797.6
8993,343,804,277,139,486,586,579,653,69,8,39015,12785.7,26229.3
8994,142,521,420,100,473,688,553,542,3,20,28625,9376.5,19248.5
8995,160,752,274,65,343,472,517,332,33,13,25757,8586.2,17170.8
8996,132,722,320,119,348,457,591,414,64,13,30729,10188.5,20540.5
8997,497,737,399,92,765,839,747,793,13,10,41110,13286.9,27823.1
8998,180,737,664,38,614,907,818,524,70,18,36547,12110,24437
8999,275,747,492,132,592,772,759,623,98,23,42816,14091.7,28724.3
9000,108,845,686,86,534,731,594,419,45,23,33430,11217.2,22212.8
9001,239,455,354,60,575,819,791,621,1,24,30863,9966.3,20896.7
9002,423,739,572,118,409,433,402,548,92,20,38493,12801.4,25691.6
9003,229,550,687,85,710,991,1085,695,52,15,41073,13378.1,27694.9
9004,420,710,511,81,589,648,616,641,98,21,40882,13426.7,27455.3
9005,383,980,501,112,747,915,977,717,3,30,43852,14360.5,29491.5
9006,152,401,441,131,367,523,578,509,54,28,30852,10134.8,20717.2
9007,199,826,251,79,429,584,548,413,99,5,33083,10976.8,22106.2
9008,467,813,428,74,556,497,409,560,60,13,36037,11867.9,24169.1
9009,274,944,587,129,690,910,824,678,95,14,46482,15336.9,31145.1
9010,259,561,527,110,446,462,376,544,78,26,33504,11060.8,22443.2
9011,319,624,669,93,532,533,422,558,80,22,36024,11916,24108
9012,497,953,577,52,677,701,557,665,4,9,37727,12410.3,25316.7
9013,331,633,261,95,493,519,652,567,34,18,32797,10664.4,22132.6
9014,333,779,347,145,509,466,554,517,97,26,39150,12900.7,26249.3
9015,266,653,630,114,728,909,970,730,0,21,39770,12928.3,26841.7
9016,145,519,564,35,506,760,880,468,37,20,30246,9943.3,20302.7
9017,448,477,376,32,799,908,767,654,24,18,35665,11455.8,24209.2
9018,139,847,418,98,440,546,512,414,44,27,31050,10365.3,20684.7
9019,169,847,533,32,381,519,558,395,91,24,31464,10575.5,20888.5
9020,157,730,553,114,569,862,940,615,61,25,39884,13130.8,26753.2
9021,210,414,589,29,512,656,579,480,53,8,28420,9320.7,19099.3
9022,223,779,673,112,440,491,410,420,94,6,35025,11741.8,23283.2
